I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
124.3156,0.1375,-0.2790,0.0295,0.3125,139.5938,122.0000,112.0000,119.0000,101.0000,3.0000,2.0000,12.0000,4.0000,2.0000,2.0000,17.0000,2.0000,13.0815,0.1301,0.1173,0.8233,3.9105,0.0324,0.0322,0.2775,124.3752,0.1417,0.2805,0.2743,2.0508,5.6716,2.4769,1.5608,-0.3786,1.8296,-0.2149,-0.0454,1.0005,1.0263,1.0064,1.1117,0.1053,0.9535,0.4222,3.6577
124.7270,0.0879,-0.2397,0.1057,0.2763,159.2692,105.0000,110.0000,117.0000,84.0000,10.0000,8.0000,14.0833,5.0000,9.0000,7.0000,15.0000,3.0000,14.4902,0.0917,0.1155,0.2498,4.6528,0.0322,0.0342,0.0738,124.8105,0.0937,0.2431,0.1261,1.8110,1.5216,2.3981,2.2195,-0.4114,0.4024,-0.5745,-0.5154,1.0007,1.0622,1.0096,1.1403,0.1162,1.0730,0.4822,2.5060
121.9597,0.1322,-0.3709,-0.1234,0.4127,190.7143,115.0000,120.0000,120.0000,98.0000,3.5000,4.0000,12.0000,4.0000,4.0000,4.0000,28.0000,4.0000,12.8225,0.3016,0.3509,0.2108,3.4624,0.1065,0.1066,0.0663,122.0075,0.1705,0.3870,0.1410,2.6110,1.5625,1.7173,2.0396,0.7410,0.2589,0.1263,0.6176,1.0004,1.2655,1.0390,1.1274,0.1052,2.8145,0.9624,1.9003
126.6241,0.1397,-0.3667,-0.2019,0.4413,172.3913,105.0000,116.0000,112.0000,112.0000,16.0000,12.0000,13.6250,10.2500,8.0000,8.0000,19.0000,7.0000,15.9966,0.0904,0.0777,0.1828,5.4948,0.0285,0.0228,0.0563,126.7381,0.1433,0.3673,0.2106,1.8635,2.1418,2.2362,2.1899,-0.5700,0.5620,0.6593,-0.5382,1.0009,1.0195,1.0018,1.0361,0.1264,0.6493,0.2121,0.9159
123.4649,0.2802,-0.2136,0.1437,0.3806,166.5814,118.0000,126.0000,105.0000,94.0000,11.1500,14.5000,15.5000,6.0000,15.0000,8.0000,21.0000,2.0000,11.9914,0.0967,0.3781,0.3806,3.7772,0.0297,0.1563,0.0957,123.5213,0.2824,0.2624,0.1714,1.5774,1.7947,1.1996,2.8211,-0.1721,0.1302,0.0184,-0.7123,1.0005,1.0055,1.2373,1.1166,0.0971,0.3451,2.1472,2.7088
127.1617,0.0262,-0.4029,-0.4394,0.5967,181.8077,125.0000,111.0000,116.0000,125.0000,7.5833,6.2500,13.4167,6.0000,11.0000,5.0000,15.0000,1.0000,16.2303,0.2351,0.1852,0.2558,5.2220,0.0812,0.0507,0.0778,127.2647,0.0839,0.4066,0.4489,2.1610,1.6700,2.6182,2.1376,-0.6378,0.3681,-0.5564,-0.5129,1.0008,1.2089,1.0075,1.0148,0.1277,3.9109,0.4606,0.5825
124.5998,0.1099,-0.4214,-0.3109,0.5351,150.8636,106.0000,110.0000,111.0000,117.0000,7.5000,3.0000,11.9167,8.0000,6.0000,1.0000,11.0000,6.0000,12.2882,0.1630,0.1167,0.2421,4.1799,0.0460,0.0349,0.0666,124.6667,0.1196,0.4233,0.3194,2.0843,3.6059,1.9910,3.8406,-0.7357,1.2690,-0.1897,-1.3294,1.0005,1.0790,1.0033,1.0214,0.0986,1.5239,0.2770,0.7818
125.6034,0.0583,-0.4919,-0.2295,0.5460,149.7826,92.0000,109.0000,126.0000,120.0000,7.0000,8.2500,13.4000,9.7500,5.0000,5.0000,24.0000,9.0000,16.1042,0.1604,0.0625,0.2519,5.4040,0.0494,0.0179,0.0707,125.7146,0.0758,0.4916,0.2419,1.7406,1.8802,2.1982,2.1512,-0.3666,0.1954,0.4358,-0.0575,1.0009,1.2536,1.0006,1.0436,0.1283,3.2711,0.1273,1.1129
130.2649,0.0299,-0.3934,-0.5336,0.6636,153.8378,135.0000,111.0000,119.0000,144.0000,17.6667,11.0000,10.0000,11.5000,18.0000,8.0000,34.0000,18.0000,24.8380,0.2108,0.1471,0.3730,7.6311,0.0676,0.0445,0.1377,130.4822,0.0743,0.3972,0.5541,1.9586,1.6361,2.0214,1.5851,-0.5078,0.2091,-0.1956,-0.4602,1.0017,1.2295,1.0061,1.0315,0.1908,4.0857,0.3737,0.7053
125.7102,0.2529,-0.3069,-0.1950,0.4430,135.5000,115.0000,127.0000,93.0000,107.0000,8.5000,16.3333,6.0000,9.7500,8.0000,12.0000,8.0000,7.0000,16.8160,0.0453,0.0713,0.2435,5.1626,0.0119,0.0223,0.0598,125.8124,0.2532,0.3080,0.2040,1.9801,2.5308,1.6377,3.6959,-0.5089,-0.2795,0.1900,-0.9302,1.0008,1.0011,1.0025,1.0443,0.1338,0.1790,0.2323,1.2736
163.4501,0.0770,-0.3314,-0.0796,0.3494,171.9464,163.0000,175.0000,188.0000,150.0000,26.1500,26.4167,28.8333,23.5000,59.0000,76.0000,92.0000,30.0000,91.6443,0.0883,0.2885,0.6807,32.0697,0.0263,0.0745,0.1645,166.5113,0.0828,0.3461,0.1924,1.5062,2.0976,3.6428,5.3864,-0.0105,-0.5755,-1.2739,-1.7718,1.0187,1.0535,1.0236,1.6048,0.5661,1.1622,0.8625,7.6396
126.0914,0.1533,-0.3664,-0.2700,0.4803,148.6966,126.0000,127.0000,118.0000,147.0000,22.6667,46.2500,15.3333,10.0000,32.0000,33.0000,21.0000,16.0000,21.3433,0.3325,0.5521,1.0811,6.5983,0.1072,0.1375,0.3063,126.2620,0.1880,0.3875,0.4001,1.7003,1.6533,2.3417,1.8347,0.3350,0.2151,-0.3432,-0.1541,1.0014,1.2138,1.0687,1.2278,0.1694,2.5053,1.5802,3.8132
122.5411,0.2181,-0.4821,-0.3252,0.6211,178.9091,85.0000,119.0000,103.0000,123.0000,3.0000,10.2500,11.6667,3.0000,1.0000,7.0000,13.0000,1.0000,11.1958,0.0449,0.0380,0.3977,3.4172,0.0104,0.0115,0.1329,122.5865,0.2186,0.4820,0.3516,1.9233,3.2582,2.6782,2.8273,-0.2085,-0.1002,0.9843,-1.1674,1.0004,1.0011,1.0003,1.0761,0.0914,0.2060,0.0789,1.2597
124.9009,0.0987,-0.1228,0.2649,0.3082,142.0645,111.0000,104.0000,127.0000,75.0000,3.0000,2.0000,13.0000,5.0000,1.0000,1.0000,32.0000,1.0000,16.1951,0.2386,0.0578,0.2704,5.2268,0.0770,0.0142,0.0693,125.0067,0.1266,0.1233,0.2720,1.7656,1.8825,2.8045,4.5190,0.2213,0.4720,-0.3235,-1.4655,1.0008,1.2482,1.0065,1.0330,0.1297,2.8032,0.4731,1.0513
132.3494,0.2095,-0.2456,0.2016,0.3806,155.2836,104.0000,149.0000,128.0000,80.0000,8.5000,34.4286,15.4167,2.0000,10.0000,48.0000,25.0000,1.0000,38.0640,0.3800,0.3641,0.9760,11.4812,0.1004,0.1066,0.2329,132.8390,0.2273,0.2654,0.3054,2.1674,2.4233,2.4799,5.4985,0.7467,-0.6501,-0.6128,-1.7923,1.0037,1.0977,1.0905,1.0675,0.2881,1.9737,1.5686,3.5784
146.3266,0.0003,-0.5353,-0.4899,0.7256,165.7750,132.0000,132.0000,159.0000,169.0000,21.6667,14.3333,25.1250,21.3750,32.0000,26.0000,67.0000,21.0000,55.9343,0.2735,0.2410,0.6683,17.7656,0.0723,0.0586,0.2098,147.3743,0.0716,0.5409,0.5437,1.7512,3.0061,2.7326,2.1717,-0.2257,0.8233,-0.6244,-0.7660,1.0072,1.2375,1.0058,1.0816,0.3837,5.4128,0.4494,1.3835
136.5225,0.0744,-0.2512,-0.3518,0.4386,193.0000,201.0000,128.0000,135.0000,142.0000,26.5000,14.0000,26.4167,29.2500,88.0000,18.0000,49.0000,33.0000,47.6553,0.3810,0.3157,0.7830,15.1408,0.1305,0.1044,0.2100,137.3493,0.1562,0.2794,0.3965,1.7476,1.4694,1.7429,3.7000,0.3647,-0.0853,0.5456,1.3268,1.0061,1.1876,1.0769,1.0758,0.3501,3.3387,1.2800,2.2541
124.9688,0.0564,-0.2909,-0.0380,0.2988,162.1000,110.0000,107.0000,121.0000,92.0000,3.0000,2.0000,16.1667,2.0000,1.0000,1.0000,18.0000,1.0000,14.4002,0.1811,0.2699,0.3664,4.4003,0.0561,0.0820,0.0968,125.0437,0.0797,0.3020,0.1035,1.9327,2.4872,1.9599,3.1847,-0.4569,0.9662,-0.3185,-0.9439,1.0006,1.3846,1.0377,1.3734,0.1153,4.0304,0.9456,6.0095
122.1616,0.1283,-0.3740,-0.0430,0.3977,156.9412,92.0000,113.0000,112.0000,99.0000,3.5000,5.5000,7.5000,4.0000,2.0000,8.0000,10.0000,1.0000,10.9961,0.1029,0.0416,0.1863,3.7251,0.0413,0.0142,0.0581,122.2150,0.1343,0.3745,0.0716,1.5810,1.2385,1.8897,2.1825,0.0423,-0.0082,0.5943,-0.6372,1.0004,1.0476,1.0007,1.3472,0.0900,0.8233,0.1111,4.3076
133.9241,-0.0246,-0.3254,-0.5977,0.6809,184.9688,162.0000,109.0000,118.0000,154.0000,18.4500,12.7500,19.9167,10.6250,42.0000,11.0000,27.0000,21.0000,28.8372,0.1408,0.2871,0.3645,9.5591,0.0391,0.0914,0.1264,134.2542,0.0444,0.3377,0.6077,1.7756,2.8097,1.7577,1.3680,-0.3549,0.9236,-0.4182,0.1664,1.0025,1.1235,1.0375,1.0216,0.2156,3.9840,0.8986,0.6198
130.8320,0.1336,-0.3924,-0.3097,0.5175,184.0400,118.0000,121.0000,128.0000,146.0000,31.0000,10.0000,18.5833,4.0000,22.0000,4.0000,27.0000,1.0000,26.2804,0.2602,0.5065,1.1163,8.4784,0.0843,0.1635,0.4278,131.1010,0.1605,0.4291,0.5322,1.6418,2.0006,1.7575,1.4255,-0.1119,0.5326,-0.1818,0.0075,1.0021,1.1706,1.0798,1.2056,0.2011,2.0937,1.3323,2.9110
123.8623,0.2365,-0.3129,-0.0437,0.3946,147.9107,99.0000,134.0000,114.0000,122.0000,5.0000,29.5000,14.0000,1.0000,5.0000,28.0000,22.0000,1.0000,16.2123,0.2798,0.3104,0.8019,4.6583,0.0874,0.0786,0.2222,123.9483,0.2510,0.3233,0.2260,2.1915,2.2338,3.8736,2.5107,0.6670,-0.7059,-1.2275,-0.4996,1.0007,1.0654,1.0303,1.2866,0.1309,1.2418,1.0034,5.5536
124.1087,0.0988,-0.5178,-0.6526,0.8389,161.8889,123.0000,112.0000,104.0000,142.0000,6.0000,11.0000,15.6667,3.0000,7.0000,10.0000,15.0000,1.0000,12.3860,0.0585,0.2317,0.2573,4.1670,0.0137,0.0852,0.0833,124.1761,0.0998,0.5258,0.6600,1.6994,3.8500,1.6065,1.8318,-0.2943,1.0431,-0.3780,-0.4006,1.0005,1.0092,1.0129,1.0078,0.0998,0.5946,0.4491,0.3943
122.6787,0.0359,-0.4500,-0.2595,0.5207,172.3810,103.0000,101.0000,122.0000,115.0000,2.0000,7.0000,6.5000,6.2500,2.0000,4.0000,8.0000,5.0000,12.4322,0.0872,0.1853,0.1888,3.6293,0.0304,0.0598,0.0684,122.7298,0.0469,0.4537,0.2687,2.1830,1.6634,1.8474,1.5233,-0.3135,0.4051,-0.6150,-0.2168,1.0004,1.2820,1.0084,1.0323,0.1014,2.9671,0.4135,0.7373
124.7386,0.1093,-0.3576,-0.3950,0.5440,178.4000,123.0000,119.0000,113.0000,124.0000,17.5000,14.0000,6.7500,8.2500,13.0000,10.0000,13.0000,9.0000,14.3281,0.3169,0.0953,0.2174,4.4309,0.1142,0.0229,0.0523,124.8153,0.1581,0.3583,0.3977,1.6619,1.4688,2.8843,2.8677,-0.1658,-0.0680,0.4848,0.4163,1.0006,1.2295,1.0020,1.0085,0.1149,2.9361,0.2667,0.5539
150.4142,-0.1256,-0.3003,-0.3080,0.4481,206.0921,222.0000,117.0000,179.0000,178.0000,23.9167,33.5000,33.1250,30.2667,111.0000,27.0000,75.0000,77.0000,77.5413,0.2386,0.2682,0.6391,24.0997,0.0684,0.0907,0.1970,152.3075,0.1340,0.3177,0.3479,1.7734,2.1572,1.4085,1.7024,0.3555,-0.4509,-0.2691,0.0329,1.0126,1.1600,1.0428,1.1997,0.5187,2.2905,0.8999,2.6262
130.0003,0.1339,-0.1162,-0.1648,0.2421,164.2619,156.0000,133.0000,105.0000,98.0000,4.6667,16.6667,11.0000,8.0000,8.0000,31.0000,12.0000,7.0000,27.2027,0.1688,0.3779,0.3858,8.3250,0.0577,0.1035,0.0876,130.2603,0.1436,0.1572,0.1882,1.7866,1.6262,2.4951,5.8707,0.1831,-0.0109,-0.7269,-1.8902,1.0020,1.0893,1.2920,1.1262,0.2095,1.3497,3.7517,2.4320
126.4357,0.1406,-0.6120,-0.5458,0.8320,182.7333,95.0000,117.0000,113.0000,151.0000,20.3333,4.0000,19.0000,12.5000,12.0000,3.0000,20.0000,20.0000,14.4961,0.1913,0.1224,0.2395,4.5961,0.0550,0.0466,0.0823,126.5164,0.1522,0.6135,0.5512,2.4909,2.2229,1.3783,1.5229,-0.9019,0.5560,0.3218,0.3556,1.0006,1.0699,1.0028,1.0110,0.1147,1.3943,0.2003,0.4419
123.6874,0.2293,-0.3564,-0.1353,0.4448,179.8846,107.0000,119.0000,103.0000,103.0000,12.6667,8.0000,9.0000,2.0000,21.0000,4.0000,12.0000,2.0000,13.8357,0.1849,0.1280,0.1272,4.4758,0.0531,0.0446,0.0327,123.7652,0.2365,0.3606,0.1394,1.7064,3.1118,1.6675,3.4301,0.1052,1.1114,-0.3453,-1.0338,1.0006,1.0251,1.0074,1.0275,0.1119,0.8108,0.3591,0.9501
123.3891,0.1676,-0.3864,-0.0671,0.4265,205.3913,100.0000,115.0000,117.0000,103.0000,5.5000,4.5000,5.3333,13.5000,6.0000,2.0000,10.0000,10.0000,12.5615,0.1636,0.1359,0.2458,3.4430,0.0464,0.0524,0.0759,123.4351,0.1742,0.3892,0.1006,3.2319,3.2654,1.5563,1.6592,-1.0962,1.0352,0.4646,0.2726,1.0004,1.0357,1.0088,1.1760,0.1018,0.9895,0.3540,3.2907
123.0706,0.0355,-0.2845,-0.1911,0.3446,141.1250,119.0000,101.0000,112.0000,106.0000,2.0000,4.2500,16.7500,3.0000,1.0000,3.0000,18.0000,1.0000,10.6689,0.0738,0.2060,0.2758,2.9914,0.0198,0.0726,0.0847,123.1054,0.0408,0.2930,0.2090,2.4512,3.8224,1.8358,1.7725,-0.4194,1.3323,0.5820,-0.1496,1.0003,1.1367,1.0308,1.0894,0.0867,2.1889,0.7376,1.5127
123.4687,0.1882,-0.3263,-0.3199,0.4943,144.1000,113.0000,120.0000,97.0000,110.0000,4.2500,8.2500,9.7500,5.0000,3.0000,9.0000,13.0000,2.0000,12.2290,0.0631,0.1298,0.1487,4.3794,0.0247,0.0320,0.0420,123.5425,0.1897,0.3275,0.3237,1.4930,1.3390,3.4903,2.4044,-0.0274,0.3383,0.7088,-0.5903,1.0006,1.0082,1.0046,1.0081,0.0991,0.3366,0.3991,0.4649
123.6148,0.1390,-0.4947,-0.2425,0.5682,156.6333,88.0000,118.0000,117.0000,128.0000,5.0000,6.7500,11.2500,3.0000,1.0000,9.0000,13.0000,1.0000,12.5572,0.1519,0.2091,0.5904,3.7799,0.0497,0.0633,0.1988,123.6707,0.1474,0.4989,0.3130,1.8489,1.4710,2.0436,1.7745,-0.3106,-0.1666,0.0768,-0.4397,1.0005,1.0600,1.0079,1.2804,0.1016,1.1308,0.4242,3.0181
128.9080,0.2711,-0.2921,-0.1465,0.4246,184.3913,131.0000,141.0000,99.0000,107.0000,18.7500,24.5000,9.0000,22.0000,36.0000,32.0000,8.0000,12.0000,25.1464,0.1410,0.1938,0.2101,7.1169,0.0348,0.0656,0.0605,129.1001,0.2720,0.3019,0.1561,1.8929,2.3720,1.6448,2.0410,-0.0594,0.1654,-0.3014,0.1589,1.0015,1.0081,1.0240,1.0828,0.1952,0.5245,0.6654,1.5350
128.9912,-0.0298,-0.4356,-0.4189,0.6050,170.3913,118.0000,113.0000,129.0000,132.0000,14.0000,7.3333,9.2500,11.2500,14.0000,16.0000,14.0000,13.0000,24.1012,0.2526,0.0469,0.2485,7.8085,0.1017,0.0158,0.0783,129.2170,0.1040,0.4364,0.4289,1.7121,1.3015,1.6493,2.0029,-0.2507,-0.1125,-0.1577,-0.5507,1.0018,1.1066,1.0006,1.0163,0.1870,2.8949,0.1075,0.5935
121.9521,0.0945,-0.4373,-0.2951,0.5359,176.6111,106.0000,107.0000,107.0000,114.0000,7.3333,9.0000,7.3333,2.0000,18.0000,8.0000,6.0000,2.0000,11.5162,0.0304,0.1295,0.1141,3.6092,0.0100,0.0404,0.0383,122.0025,0.0951,0.4401,0.2980,1.8910,1.5494,1.9244,1.7849,0.0887,-0.0247,-0.2646,0.4925,1.0004,1.0052,1.0040,1.0079,0.0945,0.3215,0.2959,0.3876
126.3249,0.1822,-0.3350,0.0067,0.3814,172.3714,97.0000,123.0000,111.0000,92.0000,13.0000,14.5000,22.6667,2.0000,7.0000,16.0000,14.0000,1.0000,17.2298,0.0568,0.2001,0.5658,5.0326,0.0162,0.0629,0.1529,126.4223,0.1830,0.3412,0.1508,2.1418,1.9074,2.5790,3.8276,-0.4016,0.2137,-0.9924,-1.3641,1.0008,1.0038,1.0169,1.2388,0.1364,0.3121,0.6011,5.2102
121.7675,0.1705,-0.2492,-0.4265,0.5226,189.1818,164.0000,119.0000,103.0000,114.0000,12.8750,33.0000,8.0000,2.0000,29.0000,18.0000,10.0000,1.0000,12.9385,0.2089,0.5201,0.3999,3.3134,0.0758,0.1790,0.0898,121.8118,0.1871,0.3066,0.4352,2.3485,1.3738,1.3653,2.2876,0.5669,0.1587,0.0140,-0.1712,1.0004,1.0918,1.2259,1.0216,0.1063,1.2829,2.4901,0.9490
125.9672,0.1582,-0.3708,-0.2621,0.4808,193.3125,112.0000,118.0000,110.0000,116.0000,2.0000,14.7500,17.6667,2.0000,1.0000,11.0000,23.0000,1.0000,16.4635,0.0774,0.1644,0.3362,4.9610,0.0218,0.0598,0.1010,126.0618,0.1603,0.3759,0.2836,2.0522,1.9391,1.4094,2.0323,-0.3880,-0.2403,0.0742,-0.4449,1.0008,1.0091,1.0125,1.0678,0.1307,0.4898,0.4456,1.3110
124.7499,0.0459,-0.3268,-0.0158,0.3303,157.2593,102.0000,104.0000,128.0000,108.0000,1.0000,11.0000,11.6250,4.7500,1.0000,6.0000,23.0000,3.0000,15.9406,0.0817,0.1358,0.5801,5.5104,0.0267,0.0384,0.2199,124.8670,0.0535,0.3287,0.2167,1.5257,2.4891,2.6191,1.5466,0.0348,0.9027,0.6308,-0.3611,1.0009,1.1472,1.0066,1.1084,0.1278,1.8840,0.4174,3.1971
137.1386,-0.0725,-0.4352,-0.4646,0.6407,161.5588,138.0000,109.0000,150.0000,140.0000,12.6667,14.0000,19.1250,7.0000,11.0000,16.0000,51.0000,10.0000,34.0586,0.1744,0.2134,0.5411,11.4598,0.0571,0.0748,0.1873,137.6026,0.0894,0.4440,0.5124,1.8012,1.7198,2.1212,1.6394,-0.4611,0.1001,-0.8805,-0.3014,1.0034,1.1963,1.0141,1.0719,0.2488,2.6758,0.4908,1.1757
125.7597,0.1108,-0.3144,-0.1364,0.3602,164.2708,121.0000,121.0000,112.0000,119.0000,9.0000,11.7083,22.0000,6.0000,19.0000,21.0000,15.0000,7.0000,14.5618,0.1649,0.3391,0.4959,3.6184,0.0483,0.1204,0.1559,125.8107,0.1203,0.3369,0.2068,2.9945,1.9257,1.5665,1.9460,-0.5257,0.4140,0.4532,-0.0051,1.0004,1.0896,1.0691,1.1843,0.1158,1.5673,1.1233,3.1872
138.6407,-0.0329,-0.5123,-0.5059,0.7207,156.1364,141.0000,124.0000,144.0000,187.0000,18.2500,21.1000,13.0000,18.5000,38.0000,32.0000,22.0000,52.0000,46.3450,0.3706,0.3489,0.9554,14.7713,0.1137,0.1275,0.3493,139.4076,0.1177,0.5224,0.5963,1.6662,2.3728,1.4785,1.8919,0.2245,-0.8781,0.1402,0.7407,1.0055,1.3233,1.0304,1.1471,0.3352,5.0116,0.6995,2.1024
123.9773,0.1550,-0.1886,-0.2021,0.3169,158.9839,153.0000,121.0000,104.0000,111.0000,19.3333,3.7500,23.5000,7.0000,46.0000,3.0000,26.0000,6.0000,12.4381,0.3170,0.3511,0.7399,3.0192,0.0775,0.0777,0.2794,124.0135,0.1734,0.2047,0.3437,2.5181,2.7750,3.4158,1.2686,-0.7186,-0.3492,-0.6576,0.1275,1.0003,1.1157,1.0794,1.1928,0.1003,2.2447,1.9302,2.9842
123.3570,0.2379,-0.2757,-0.1410,0.3905,187.5500,109.0000,125.0000,94.0000,98.0000,7.0000,9.5000,4.0000,7.0000,4.0000,11.0000,2.0000,4.0000,10.9456,0.1013,0.0967,0.1226,3.8070,0.0356,0.0254,0.0393,123.4128,0.2399,0.2771,0.1468,1.8215,1.7602,4.3043,1.8574,-0.4976,-0.4545,-1.4560,-0.0206,1.0005,1.0106,1.0040,1.0358,0.0888,0.4291,0.3508,0.8818
128.9856,0.0321,-0.2586,-0.2579,0.3666,153.7500,143.0000,106.0000,119.0000,110.0000,10.1250,10.0000,11.6667,20.0000,27.0000,3.0000,19.0000,9.0000,19.2344,0.1598,0.2008,0.1882,6.5260,0.0475,0.0598,0.0603,129.1447,0.0578,0.2668,0.2659,1.7902,2.2510,2.4598,1.6744,-0.4175,0.5343,-0.6656,0.0713,1.0012,1.3211,1.0252,1.0258,0.1492,4.4866,0.7812,0.7360
141.3040,-0.0373,-0.3412,-0.4199,0.5423,170.2727,172.0000,124.0000,151.0000,161.0000,17.0000,11.0000,21.0357,19.5833,52.0000,13.0000,57.0000,46.0000,49.5632,0.4104,0.1522,0.5821,16.4274,0.1500,0.0549,0.1739,142.2341,0.1508,0.3459,0.4491,1.5906,2.0574,1.3662,2.3251,0.0077,0.7991,-0.0014,0.7698,1.0066,1.0988,1.0126,1.0824,0.3519,3.2087,0.4484,1.4987
126.5679,0.0847,-0.2477,-0.1715,0.3129,168.5909,127.0000,115.0000,111.0000,101.0000,11.1667,6.5000,9.0000,8.0000,22.0000,6.0000,9.0000,1.0000,18.8468,0.2193,0.1298,0.1532,6.4267,0.0733,0.0398,0.0474,126.7235,0.1113,0.2524,0.1798,1.6515,1.6698,2.0323,1.8468,-0.0672,0.1970,-0.1996,0.0633,1.0012,1.2883,1.0121,1.0350,0.1490,3.3261,0.5237,0.8987
122.9956,0.2898,-0.1436,0.1790,0.3697,150.7742,112.0000,129.0000,91.0000,77.0000,8.7500,15.5000,3.0000,3.2500,7.0000,14.0000,2.0000,3.0000,11.2088,0.0779,0.1750,0.1269,3.6249,0.0257,0.0671,0.0288,123.0473,0.2908,0.1587,0.1809,1.5650,1.5419,1.3889,3.1848,-0.0979,0.0307,-0.1500,-0.4846,1.0004,1.0038,1.0997,1.0125,0.0912,0.2694,1.2830,0.7151
123.0160,0.2822,-0.1403,0.0917,0.3282,167.1923,112.0000,132.0000,91.0000,84.0000,2.0000,8.3333,7.0000,6.5000,1.0000,12.0000,6.0000,6.0000,12.9932,0.1482,0.0752,0.2767,4.3713,0.0485,0.0238,0.1130,123.0907,0.2851,0.1424,0.1425,1.6634,1.9384,2.0720,1.2341,0.2869,-0.6522,-0.6965,-0.0230,1.0006,1.0142,1.0137,1.2342,0.1057,0.5311,0.5390,2.8469
122.9360,0.1478,-0.4773,-0.3033,0.5845,176.1600,98.0000,114.0000,109.0000,121.0000,3.0000,6.5000,16.3333,6.0000,1.0000,6.0000,18.0000,6.0000,11.8718,0.1058,0.1288,0.2146,3.4651,0.0289,0.0455,0.0675,122.9829,0.1508,0.4793,0.3120,2.2715,2.0309,1.6984,1.6922,-0.5074,-0.0693,0.3220,0.0794,1.0004,1.0181,1.0044,1.0233,0.0966,0.7214,0.2705,0.7122
127.7786,0.1548,-0.2899,-0.1122,0.3473,171.9412,115.0000,127.0000,112.0000,114.0000,14.0000,14.8333,12.6667,9.5000,13.0000,24.0000,13.0000,12.0000,20.5604,0.1146,0.2003,0.5514,6.7319,0.0395,0.0541,0.1864,127.9506,0.1583,0.2944,0.2157,1.6520,1.7991,2.4242,1.4733,-0.0353,0.5403,0.4854,-0.1353,1.0013,1.0317,1.0168,1.2546,0.1610,0.7585,0.6981,3.8907
123.6876,0.2730,-0.4213,-0.3395,0.6061,167.0250,112.0000,130.0000,100.0000,124.0000,3.0000,10.0000,18.3333,13.2500,3.0000,10.0000,21.0000,5.0000,11.6462,0.1396,0.2726,0.4103,3.5414,0.0462,0.0941,0.1429,123.7371,0.2769,0.4314,0.3702,1.7197,1.7647,2.2465,1.6115,-0.2068,0.2110,0.8844,-0.4345,1.0004,1.0138,1.0240,1.0816,0.0942,0.5145,0.6563,1.2507
131.5071,0.0314,-0.2728,-0.1899,0.3339,175.8750,167.0000,121.0000,122.0000,124.0000,21.0000,19.5000,22.0000,13.5000,67.0000,25.0000,20.0000,20.0000,28.3241,0.1559,0.3942,0.4466,8.1580,0.0423,0.1388,0.1164,131.7559,0.0523,0.3110,0.2183,1.8568,2.1826,1.5369,2.3602,0.2103,0.2542,0.3081,-0.2702,1.0019,1.2761,1.1154,1.1693,0.2156,4.5699,1.5319,2.7523
123.8554,0.1804,-0.4618,-0.2136,0.5399,186.7143,91.0000,116.0000,111.0000,116.0000,5.0000,10.0000,12.5000,5.0000,6.0000,6.0000,20.0000,4.0000,13.3568,0.0647,0.0709,0.2479,4.5821,0.0156,0.0249,0.0788,123.9361,0.1815,0.4624,0.2287,1.6947,6.8243,1.5745,2.8649,-0.3001,2.1046,-0.2891,-1.1355,1.0007,1.0036,1.0014,1.0618,0.1079,0.3583,0.1536,1.1840
126.2026,0.2088,-0.2149,-0.0447,0.3029,171.1489,116.0000,128.0000,103.0000,113.0000,24.7500,26.6667,16.1667,2.0000,13.0000,23.0000,16.0000,1.0000,14.7012,0.1915,0.3426,0.6724,4.6519,0.0634,0.1125,0.2077,126.2865,0.2171,0.2423,0.2104,1.9460,1.4443,1.6668,1.9556,-0.6691,-0.0780,-0.3070,-0.3829,1.0007,1.0445,1.1257,1.1663,0.1165,0.9440,1.7105,4.1325
156.2479,0.2317,-0.4595,-0.3495,0.6220,206.7288,170.0000,197.0000,162.0000,218.0000,21.0250,23.9375,20.6333,19.4405,73.0000,85.0000,68.0000,75.0000,95.4738,0.2182,0.4036,1.2624,33.2484,0.0664,0.1106,0.3558,159.6876,0.2496,0.4597,0.4681,1.5585,1.9222,2.2650,2.1218,0.3585,-0.4419,0.5626,0.4216,1.0220,1.0367,1.0297,1.1357,0.6178,0.9258,0.9195,3.3711
126.2763,0.1806,-0.4397,-0.2362,0.5308,169.7576,112.0000,121.0000,120.0000,123.0000,9.5000,12.0000,12.0833,3.0000,15.0000,10.0000,27.0000,2.0000,19.3625,0.0959,0.1182,0.5607,6.3512,0.0284,0.0376,0.1994,126.4311,0.1838,0.4424,0.3098,1.6492,2.8675,1.6145,1.5857,-0.0297,1.0517,0.2187,-0.4508,1.0012,1.0118,1.0035,1.2927,0.1534,0.5306,0.2685,2.8898
124.4476,0.1532,-0.4069,-0.1549,0.4615,192.5200,102.0000,119.0000,114.0000,107.0000,2.0000,7.6667,11.0000,8.0000,2.0000,8.0000,18.0000,3.0000,12.5466,0.1708,0.0751,0.2244,3.9297,0.0693,0.0255,0.0690,124.5072,0.1678,0.4075,0.1703,2.1148,1.2693,1.4493,2.8006,-0.5405,0.1298,0.2669,-1.0671,1.0005,1.0935,1.0019,1.0896,0.1008,1.1725,0.1847,1.4963
