I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
122.5304,0.1758,-0.3245,0.0538,0.3729,173.2500,93.0000,119.0000,109.0000,90.0000,8.5000,4.3333,7.0000,2.0000,10.0000,6.0000,6.0000,1.0000,14.4198,0.1940,0.1071,0.2062,4.5443,0.0662,0.0316,0.0574,122.6094,0.1867,0.3267,0.0763,1.9902,1.5243,4.6148,4.1069,-0.4160,-0.1162,-1.6808,-1.4268,1.0006,1.0647,1.0044,1.0700,0.1177,1.1482,0.3301,3.0520
128.4463,0.1740,-0.4361,-0.2005,0.5105,214.2857,101.0000,123.0000,123.0000,121.0000,5.5000,13.5000,14.1250,7.9167,4.0000,8.0000,33.0000,13.0000,25.3368,0.1854,0.1338,0.3576,8.2460,0.0574,0.0500,0.1232,128.7013,0.1845,0.4397,0.2403,1.7041,3.2296,1.4636,1.6290,-0.2857,1.2715,-0.2953,0.2894,1.0020,1.0502,1.0063,1.1573,0.1975,1.0792,0.3073,1.9623
122.6238,0.1178,-0.4814,-0.3479,0.6055,220.4848,112.0000,109.0000,115.0000,131.0000,6.5000,8.0000,16.0000,8.0000,6.0000,4.0000,20.0000,6.0000,13.1845,0.1040,0.0973,0.6191,4.0998,0.0271,0.0267,0.2413,122.6903,0.1213,0.4815,0.4230,1.6951,3.0827,2.4774,1.5379,-0.2024,0.8765,0.0784,-0.4309,1.0005,1.0252,1.0015,1.2088,0.1075,0.8902,0.2026,2.0076
123.5143,0.2366,-0.3368,0.0710,0.4177,201.0000,99.0000,119.0000,119.0000,94.0000,8.0000,2.0000,16.2500,4.0000,10.0000,1.0000,34.0000,6.0000,12.8204,0.2450,0.1835,0.2662,3.9545,0.0757,0.0626,0.0770,123.5758,0.2501,0.3419,0.1031,2.0640,1.8047,2.1492,1.8910,-0.6285,0.2155,0.7720,-0.0052,1.0005,1.0477,1.0167,1.2305,0.1038,1.0523,0.5508,3.7692
130.3973,0.0673,-0.4268,-0.2722,0.5107,166.7500,120.0000,112.0000,135.0000,130.0000,10.5000,11.2500,13.2667,13.0000,18.0000,7.0000,40.0000,14.0000,29.5556,0.1903,0.0462,0.5098,9.4997,0.0614,0.0144,0.1958,130.7305,0.0935,0.4273,0.3372,1.7634,1.6840,2.0408,1.5671,0.0562,0.0899,0.5558,-0.4387,1.0026,1.2457,1.0005,1.2173,0.2269,3.0896,0.1083,2.1036
123.0189,0.1679,-0.4100,-0.3346,0.5552,209.0000,113.0000,112.0000,105.0000,117.0000,10.0000,5.0000,9.0000,12.0000,18.0000,2.0000,10.0000,8.0000,11.5684,0.1137,0.1836,0.2044,3.8160,0.0363,0.0449,0.0692,123.0760,0.1726,0.4131,0.3421,1.6627,1.8227,4.5134,1.9869,-0.0963,0.3719,-1.4299,0.5866,1.0005,1.0221,1.0057,1.0204,0.0941,0.6807,0.4483,0.6167
124.4350,0.0931,-0.3070,-0.2289,0.3941,228.1579,118.0000,106.0000,110.0000,108.0000,8.7500,10.0000,11.0000,3.0000,13.0000,2.0000,20.0000,1.0000,14.5352,0.1111,0.0965,0.2852,5.0940,0.0373,0.0276,0.0873,124.5337,0.1012,0.3091,0.2457,1.7287,1.6498,2.3326,2.4589,-0.3745,0.3103,-0.4646,-0.7907,1.0008,1.0712,1.0038,1.0657,0.1169,1.2205,0.3139,1.2770
127.0496,0.1648,-0.2959,-0.4121,0.5334,185.3226,141.0000,124.0000,94.0000,119.0000,14.8000,16.9167,7.0000,7.5000,33.0000,17.0000,4.0000,14.0000,18.8146,0.0786,0.1505,0.1504,6.3363,0.0267,0.0414,0.0354,127.2024,0.1669,0.3004,0.4123,1.8171,1.4185,2.2786,3.5837,-0.5466,0.0398,-0.2167,0.8954,1.0012,1.0126,1.0093,1.0036,0.1482,0.4800,0.5079,0.3668
121.8736,0.1537,-0.1057,0.1469,0.2374,227.0800,113.0000,111.0000,102.0000,76.0000,6.0000,6.5000,12.5000,3.0000,4.0000,5.0000,12.0000,1.0000,10.2612,0.0549,0.0666,0.2524,3.4877,0.0145,0.0245,0.0839,121.9215,0.1545,0.1088,0.1664,1.6556,2.9906,1.5032,1.6302,-0.2995,0.7078,-0.4065,-0.2343,1.0004,1.0042,1.0252,1.1482,0.0842,0.3579,0.6352,1.9583
123.6961,0.1390,-0.0884,0.2141,0.2701,185.5333,127.0000,115.0000,109.0000,95.0000,7.4167,11.2500,16.0000,3.0000,5.0000,11.0000,13.0000,2.0000,14.7094,0.0799,0.1246,0.8652,4.5512,0.0285,0.0384,0.3174,123.7770,0.1419,0.0968,0.3757,1.8165,1.3649,3.0551,1.8803,-0.2561,-0.2201,-1.2255,-0.6391,1.0007,1.0201,1.0862,1.0973,0.1190,0.5811,1.4532,2.7318
123.1693,0.2514,-0.1392,0.0440,0.2907,210.1500,116.0000,122.0000,93.0000,83.0000,4.0000,9.0000,11.6667,10.7500,2.0000,5.0000,14.0000,7.0000,11.9320,0.0807,0.1207,0.0477,4.0006,0.0212,0.0398,0.0142,123.2310,0.2527,0.1440,0.0459,1.7837,5.2144,2.4816,2.0956,-0.3989,1.7447,0.9188,0.0666,1.0005,1.0034,1.0384,1.0487,0.0969,0.3210,0.8916,1.1185
122.1462,0.2772,-0.3277,0.1586,0.4576,193.0556,83.0000,132.0000,106.0000,86.0000,6.0000,4.9167,8.5000,7.0000,4.0000,7.0000,6.0000,6.0000,12.3518,0.2513,0.0444,0.0749,3.9614,0.0982,0.0131,0.0227,122.2069,0.2929,0.3278,0.1596,2.0165,1.4670,1.9883,2.2508,-0.3990,0.2818,0.1216,-0.3357,1.0005,1.0577,1.0008,1.0097,0.1011,0.9354,0.1358,0.4763
124.7040,0.1304,-0.2986,0.0029,0.3259,195.5862,112.0000,113.0000,117.0000,119.0000,11.6667,7.0000,14.7917,2.0000,26.0000,3.0000,17.0000,1.0000,19.1718,0.1721,0.3820,0.8602,5.7930,0.0484,0.1154,0.3191,124.8338,0.1404,0.3201,0.3136,1.8009,2.4444,2.2422,1.4850,0.0970,0.5967,-0.7566,-0.2979,1.0010,1.0627,1.0694,1.0984,0.1538,1.3445,1.3199,3.2541
120.0315,0.1305,-0.3020,-0.3303,0.4662,212.9796,123.0000,116.0000,105.0000,107.0000,7.7500,21.0000,7.2500,2.0000,5.0000,22.0000,13.0000,1.0000,14.1417,0.2266,0.1758,0.3647,3.6417,0.0739,0.0564,0.0892,120.0856,0.1503,0.3082,0.3440,4.0721,1.7038,1.5496,2.5074,1.4466,0.2180,0.2752,0.5092,1.0005,1.1448,1.0168,1.0347,0.1178,1.8877,0.5854,1.1195
120.7294,0.2827,-0.5036,-0.3399,0.6701,208.9688,99.0000,123.0000,105.0000,121.0000,3.5000,6.0000,8.5000,13.7500,2.0000,4.0000,10.0000,11.0000,10.5359,0.2396,0.1722,0.3557,3.7220,0.0590,0.0505,0.1387,120.7850,0.2896,0.5051,0.3694,1.6251,2.7380,2.0720,1.2376,0.3861,0.1857,0.4802,-0.0755,1.0005,1.0207,1.0049,1.0762,0.0873,0.8535,0.3434,1.0808
122.8601,0.3076,-0.2504,-0.0028,0.3966,193.3750,101.0000,131.0000,90.0000,88.0000,15.5000,9.6667,12.0000,3.0000,7.0000,13.0000,5.0000,3.0000,12.1022,0.0673,0.1575,0.3561,3.5523,0.0205,0.0414,0.0868,122.9093,0.3078,0.2546,0.0851,2.3015,1.8640,2.9531,4.2839,-0.4839,0.3022,-0.6839,-1.1084,1.0004,1.0021,1.0129,1.4009,0.0985,0.2193,0.6306,7.4241
122.6249,0.0751,-0.4856,-0.1272,0.5076,205.2174,90.0000,106.0000,121.0000,110.0000,5.7500,13.5000,10.5000,5.0000,3.0000,11.0000,12.0000,4.0000,12.3954,0.0405,0.1151,0.1730,4.1803,0.0121,0.0464,0.0533,122.6931,0.0759,0.4879,0.1389,1.6702,2.0512,1.2461,1.7843,-0.2656,-0.2792,0.0009,-0.3387,1.0006,1.0123,1.0044,1.0790,0.1011,0.5438,0.2374,1.4021
124.6650,0.1621,-0.3596,-0.1294,0.4151,189.2162,105.0000,119.0000,112.0000,108.0000,6.5000,10.5000,20.5000,15.0000,4.0000,6.0000,22.0000,8.0000,15.7951,0.1720,0.1552,0.2769,4.2733,0.0516,0.0534,0.0762,124.7362,0.1704,0.3622,0.1502,2.5592,2.4518,1.5646,2.1413,-0.7296,0.8733,-0.0395,-0.3134,1.0006,1.0478,1.0108,1.1549,0.1267,1.0819,0.4354,2.3486
122.8284,0.2071,-0.3361,-0.1872,0.4369,199.5135,111.0000,123.0000,109.0000,113.0000,4.0000,7.0000,11.2500,3.0000,5.0000,4.0000,13.0000,2.0000,14.3543,0.2352,0.2727,0.2877,3.8483,0.0834,0.0840,0.0777,122.8871,0.2240,0.3453,0.2035,2.1885,1.5966,1.6072,3.0575,-0.1547,0.3403,0.0188,-0.8977,1.0005,1.0750,1.0301,1.0795,0.1169,1.1744,0.8264,1.5860
124.2498,0.3313,-0.3424,-0.2761,0.5507,218.0476,112.0000,134.0000,86.0000,111.0000,12.9167,12.0000,5.7500,1.0000,22.0000,12.0000,5.0000,1.0000,14.3829,0.0753,0.2214,0.2503,4.7989,0.0269,0.0639,0.0715,124.3380,0.3321,0.3496,0.2855,1.9945,1.6210,2.9237,2.6254,-0.6450,-0.4590,-0.9275,-0.5963,1.0007,1.0031,1.0163,1.0313,0.1158,0.2278,0.6486,0.9181
123.1669,-0.1142,-0.4870,-0.4176,0.6516,260.9310,113.0000,98.0000,139.0000,144.0000,8.0000,5.7500,9.2500,4.5000,9.0000,3.0000,20.0000,6.0000,15.7644,0.3407,0.1895,0.5867,4.7668,0.1369,0.0704,0.1731,123.2560,0.1743,0.4909,0.4484,1.8588,1.3439,1.8968,2.0064,0.2735,0.0909,-0.6782,-0.2550,1.0007,1.2048,1.0101,1.0808,0.1280,2.7382,0.3918,1.4789
122.3918,0.1952,-0.1960,-0.1470,0.3132,188.9091,122.0000,123.0000,101.0000,96.0000,14.2500,15.2500,4.0000,6.0000,5.0000,15.0000,2.0000,6.0000,11.5792,0.1921,0.1359,0.6192,3.6883,0.0671,0.0311,0.1662,122.4457,0.2055,0.1988,0.2202,1.6771,1.6099,4.7178,2.3894,-0.0639,-0.2026,-1.3210,-0.2095,1.0004,1.0562,1.0121,1.2169,0.0946,1.0200,0.6958,3.8974
125.0854,0.0695,-0.3015,-0.3028,0.4329,205.7692,129.0000,107.0000,108.0000,115.0000,9.0000,5.0000,17.0000,4.0000,12.0000,5.0000,19.0000,2.0000,16.4917,0.1882,0.0745,0.4068,5.0151,0.0524,0.0263,0.1304,125.1821,0.0876,0.3035,0.3290,1.9318,4.3607,1.4677,1.6777,-0.1738,1.5903,0.0361,-0.3012,1.0008,1.2353,1.0036,1.0854,0.1319,2.9430,0.2469,1.4057
122.4514,-0.0252,-0.3081,-0.2402,0.3914,192.4211,124.0000,95.0000,113.0000,106.0000,7.2500,9.0000,9.0000,12.0000,13.0000,4.0000,3.0000,7.0000,11.8300,0.0526,0.1526,0.1448,4.0252,0.0146,0.0575,0.0416,122.5140,0.0286,0.3139,0.2430,1.6542,2.6207,1.9226,2.7644,-0.1360,0.5373,-0.7617,0.8967,1.0005,1.1149,1.0163,1.0142,0.0966,2.2372,0.4979,0.6092
123.4495,0.3083,-0.3776,-0.1219,0.5025,189.2564,98.0000,137.0000,99.0000,108.0000,8.0000,13.0000,17.7500,3.0000,3.0000,20.0000,15.0000,1.0000,14.3660,0.1318,0.1007,0.3911,5.1208,0.0385,0.0263,0.1011,123.5529,0.3105,0.3791,0.1571,1.3851,1.8506,1.9442,3.3778,-0.0537,0.0178,-0.1416,-1.0858,1.0008,1.0076,1.0024,1.2927,0.1164,0.4291,0.2665,3.8662
124.5419,0.1613,-0.3125,-0.3850,0.5215,213.5000,120.0000,118.0000,101.0000,115.0000,13.2500,8.2500,11.3333,10.0000,5.0000,5.0000,18.0000,6.0000,15.1227,0.1536,0.1089,0.1929,5.0973,0.0522,0.0316,0.0534,124.6418,0.1699,0.3138,0.3903,1.6264,1.6178,2.0174,2.7957,-0.1988,0.2076,0.1512,-0.7015,1.0008,1.0487,1.0049,1.0091,0.1215,0.9727,0.3495,0.5010
121.5992,0.2994,-0.4069,-0.3270,0.6018,187.2093,102.0000,146.0000,92.0000,118.0000,2.0000,14.2667,21.0000,23.2500,1.0000,34.0000,15.0000,17.0000,14.0313,0.3122,0.3200,0.1004,4.5147,0.1046,0.0835,0.0284,121.6810,0.3134,0.4139,0.3285,1.8141,1.6755,2.5631,2.0637,0.5491,0.2023,0.4103,-0.0901,1.0007,1.0594,1.0205,1.0037,0.1154,1.0896,0.7979,0.3073
122.8768,0.2148,-0.2290,0.0757,0.3229,186.2414,110.0000,121.0000,101.0000,93.0000,2.0000,11.0000,19.5000,3.0000,1.0000,8.0000,12.0000,1.0000,13.5609,0.1589,0.2612,0.3851,3.6191,0.0419,0.0872,0.1209,122.9282,0.2183,0.2452,0.1394,2.6458,2.6398,2.2354,1.9239,-0.7380,-0.4668,-0.8352,-0.3957,1.0004,1.0183,1.0673,1.1580,0.1104,0.7488,1.1745,3.6242
122.6989,0.1594,-0.3695,-0.1199,0.4199,212.7500,96.0000,115.0000,108.0000,120.0000,12.0000,7.5000,18.4167,3.0000,6.0000,6.0000,15.0000,1.0000,11.2009,0.1185,0.2476,0.5427,3.4076,0.0325,0.0897,0.1845,122.7446,0.1627,0.3811,0.2189,2.1022,2.1084,1.9875,2.1884,-0.6278,-0.1381,-0.7767,-0.7890,1.0004,1.0198,1.0278,1.4255,0.0913,0.7504,0.6767,4.6417
123.3138,0.2208,-0.2469,0.0322,0.3328,197.9524,105.0000,120.0000,102.0000,87.0000,8.0000,8.5000,11.0000,2.0000,6.0000,6.0000,14.0000,1.0000,13.4213,0.1144,0.0712,0.2615,4.4667,0.0413,0.0187,0.0745,123.3908,0.2250,0.2482,0.0790,1.9840,1.6623,2.8053,3.4515,-0.5372,0.5803,-0.6921,-1.2187,1.0006,1.0164,1.0027,1.1100,0.1089,0.5209,0.2882,3.9251
123.4231,0.1386,-0.4014,-0.2957,0.5174,177.5161,117.0000,114.0000,106.0000,115.0000,5.0000,13.2500,10.0000,11.0000,2.0000,9.0000,7.0000,8.0000,13.7047,0.1024,0.2220,0.2169,4.1539,0.0309,0.0814,0.0720,123.4908,0.1421,0.4093,0.3053,1.9808,1.9551,1.4254,1.8782,-0.2809,-0.0388,0.1171,-0.6217,1.0005,1.0238,1.0197,1.0281,0.1111,0.7469,0.5586,0.7405
122.2673,0.2031,-0.2926,0.1307,0.3795,207.2105,92.0000,118.0000,108.0000,88.0000,3.5000,7.0000,10.3333,9.0000,4.0000,8.0000,13.0000,8.0000,12.8772,0.0456,0.1057,0.0915,4.5243,0.0116,0.0370,0.0351,122.3466,0.2038,0.2947,0.1347,1.5587,4.5015,1.7260,1.3536,0.0165,1.4140,0.5100,0.2081,1.0006,1.0015,1.0075,1.0338,0.1054,0.2245,0.3628,0.7141
127.3744,0.1271,-0.2524,-0.2351,0.3675,194.6667,133.0000,119.0000,105.0000,114.0000,11.3333,13.0000,11.5000,11.5417,24.0000,15.0000,14.0000,21.0000,21.9543,0.1022,0.0335,0.2529,7.1470,0.0356,0.0098,0.0694,127.5664,0.1323,0.2523,0.2422,1.7476,1.6050,1.9678,3.2483,-0.3285,0.3135,-0.1893,0.9878,1.0015,1.0365,1.0007,1.0419,0.1725,0.8156,0.1328,1.1191
122.7406,0.2956,-0.3063,-0.1504,0.4515,224.0000,109.0000,127.0000,88.0000,106.0000,14.2500,6.0000,16.0000,10.0000,13.0000,6.0000,4.0000,8.0000,10.4465,0.1185,0.1005,0.2443,3.1796,0.0299,0.0312,0.0950,122.7805,0.2974,0.3080,0.1763,2.3099,2.5038,2.0511,1.2683,-0.6140,0.6821,0.3350,0.0784,1.0003,1.0049,1.0050,1.1795,0.0851,0.4016,0.3289,1.8578
122.8755,0.1647,-0.4361,-0.3774,0.5998,190.1053,100.0000,117.0000,104.0000,126.0000,1.0000,7.6667,9.5000,1.0000,1.0000,8.0000,14.0000,1.0000,12.3229,0.0989,0.1523,0.3820,4.0524,0.0396,0.0537,0.1298,122.9387,0.1691,0.4391,0.3999,1.9313,1.2685,1.6357,2.3910,-0.5014,0.0323,0.1419,-0.9231,1.0005,1.0271,1.0072,1.0539,0.1003,0.6090,0.3506,1.0325
123.2413,0.1537,-0.3050,-0.0371,0.3436,203.1176,105.0000,120.0000,106.0000,113.0000,10.7500,14.0000,6.0000,8.2500,13.0000,20.0000,5.0000,11.0000,11.4495,0.2516,0.2400,0.6284,3.1628,0.0497,0.0933,0.2166,123.2811,0.1606,0.3185,0.2176,2.4345,4.9387,1.3402,1.4901,-0.6790,-0.9711,0.4034,0.3393,1.0003,1.0473,1.0449,1.0651,0.0929,1.7008,0.8078,3.2230
121.8791,0.2555,-0.5524,-0.3028,0.6798,187.6667,90.0000,127.0000,107.0000,126.0000,13.5000,9.0000,9.6667,11.3333,18.0000,12.0000,16.0000,14.0000,13.0329,0.1528,0.1352,0.1483,4.1224,0.0321,0.0398,0.0450,121.9471,0.2574,0.5536,0.3064,1.8260,4.5298,1.7755,2.1974,0.4981,-0.9988,-0.0674,0.6860,1.0006,1.0077,1.0025,1.0107,0.1070,0.6009,0.2452,0.4919
121.6453,0.2495,-0.1923,0.3121,0.4434,211.6923,89.0000,122.0000,102.0000,69.0000,4.0000,5.5000,7.5000,2.0000,2.0000,6.0000,7.0000,1.0000,11.9878,0.1175,0.0233,0.1259,3.8939,0.0383,0.0080,0.0368,121.7028,0.2517,0.1926,0.3131,1.9601,1.8752,1.7317,3.8977,-0.4699,-0.3752,-0.0536,-1.3318,1.0005,1.0109,1.0008,1.0065,0.0986,0.4745,0.1210,0.4061
124.8409,0.1548,-0.3266,0.1198,0.3808,167.0769,99.0000,117.0000,118.0000,91.0000,3.0000,10.0000,17.0000,6.0000,1.0000,6.0000,22.0000,4.0000,17.0277,0.1807,0.2063,0.2094,5.3036,0.0604,0.0699,0.0637,124.9491,0.1664,0.3336,0.1335,1.9371,1.7752,1.6099,2.1095,-0.3066,0.4268,-0.2096,-0.4376,1.0009,1.0700,1.0218,1.1225,0.1365,1.2049,0.6389,1.9426
124.6133,0.2002,-0.2363,0.0637,0.3162,173.9063,110.0000,124.0000,104.0000,95.0000,8.6667,13.0000,8.5000,3.0000,12.0000,8.0000,5.0000,1.0000,15.8167,0.1996,0.2247,0.4612,5.0135,0.0734,0.0804,0.1297,124.7110,0.2126,0.2489,0.1428,1.7504,1.4284,1.3903,2.1063,-0.2569,-0.0786,0.0246,-0.0709,1.0008,1.0633,1.0548,1.1984,0.1270,1.0344,0.9810,4.4411
121.3320,-0.0004,-0.4211,-0.4899,0.6461,214.4091,115.0000,98.0000,112.0000,122.0000,9.3333,6.0000,8.0000,2.0000,7.0000,4.0000,9.0000,1.0000,10.7176,0.0971,0.0639,0.2815,3.6777,0.0260,0.0170,0.0921,121.3852,0.0254,0.4215,0.5003,1.6027,2.4509,2.9836,1.6134,0.1603,0.1008,-0.9269,-0.3258,1.0004,1.2880,1.0008,1.0166,0.0884,6.1515,0.1519,0.5767
122.3364,0.0580,-0.2816,-0.1856,0.3423,203.2727,117.0000,105.0000,110.0000,102.0000,11.5000,8.5000,7.0000,6.0000,12.0000,3.0000,8.0000,2.0000,10.6301,0.1371,0.0617,0.2241,3.6832,0.0449,0.0180,0.0660,122.3893,0.0730,0.2827,0.1963,1.6677,1.8292,2.2746,1.8181,-0.3596,0.2249,-0.6476,-0.1132,1.0004,1.2402,1.0019,1.0588,0.0869,2.8444,0.2190,1.2488
121.5217,0.4033,-0.1557,0.2742,0.5120,229.5152,98.0000,143.0000,94.0000,73.0000,20.0000,4.7500,5.6667,3.0000,17.0000,3.0000,5.0000,1.0000,12.1575,0.2792,0.1736,0.1799,3.1888,0.0954,0.0536,0.0547,121.5623,0.4152,0.1648,0.2786,2.4932,2.0721,1.8840,1.7961,0.3039,0.8265,-0.0542,-0.3742,1.0003,1.0266,1.0556,1.0192,0.1001,0.6991,1.1470,0.6652
128.4304,0.1858,-0.5758,-0.5264,0.8020,155.9667,91.0000,133.0000,112.0000,152.0000,2.0000,12.0000,18.0000,3.5000,1.0000,27.0000,27.0000,2.0000,24.7930,0.0749,0.4346,0.5904,7.9248,0.0210,0.1278,0.1826,128.6665,0.1861,0.5870,0.5602,1.7395,2.3301,2.3373,3.0720,-0.0788,0.4735,0.6734,-1.2496,1.0018,1.0062,1.0237,1.0557,0.1932,0.4061,0.7683,1.1407
124.0123,0.2433,-0.3122,0.1102,0.4109,242.2593,87.0000,125.0000,113.0000,80.0000,7.0000,6.0000,12.7500,3.0000,5.0000,4.0000,20.0000,1.0000,14.4663,0.1955,0.2641,0.5449,4.5671,0.0643,0.0606,0.1629,124.0932,0.2517,0.3182,0.1914,1.7588,1.7080,3.1269,2.4079,-0.1199,-0.1801,-0.1572,-0.7157,1.0007,1.0329,1.0180,1.1270,0.1167,0.8170,0.8529,3.5351
128.9398,0.1303,-0.4727,-0.2371,0.5446,208.9714,108.0000,124.0000,120.0000,130.0000,7.0000,19.0000,15.5000,18.0000,7.0000,24.0000,14.0000,25.0000,24.9986,0.0701,0.2534,0.1830,8.2287,0.0172,0.0788,0.0548,129.1946,0.1306,0.4782,0.2411,1.6473,4.2088,1.9341,1.9935,-0.0634,-1.3357,0.4460,0.3130,1.0020,1.0085,1.0134,1.0261,0.1941,0.5443,0.5409,0.7902
121.9442,0.1696,-0.3934,-0.2112,0.4777,182.3077,111.0000,120.0000,110.0000,118.0000,11.5833,20.0000,9.6667,17.0000,13.0000,16.0000,9.0000,7.0000,12.0321,0.1787,0.1204,0.4798,2.8340,0.0521,0.0278,0.1766,121.9765,0.1764,0.3944,0.2727,2.6267,2.4395,3.5068,1.2292,0.0852,-0.7143,0.7586,-0.0473,1.0003,1.0456,1.0024,1.2940,0.0987,1.0897,0.3063,2.9882
123.7389,0.1884,-0.3186,0.0575,0.3746,181.5417,104.0000,115.0000,117.0000,86.0000,2.0000,3.0000,12.2500,5.0000,2.0000,2.0000,27.0000,2.0000,13.8446,0.1588,0.0691,0.5408,4.7017,0.0446,0.0229,0.1608,123.8244,0.1948,0.3195,0.1665,1.6495,2.7827,2.0971,2.6146,-0.2925,0.8302,-0.6148,-0.9063,1.0007,1.0261,1.0025,1.1073,0.1119,0.8473,0.2172,3.8615
123.4473,0.0966,-0.2216,0.0357,0.2444,167.5000,110.0000,112.0000,112.0000,90.0000,7.5000,7.5000,11.0000,4.0000,8.0000,9.0000,8.0000,1.0000,14.2872,0.1538,0.1391,0.2623,4.0609,0.0427,0.0335,0.0893,123.5123,0.1052,0.2248,0.0943,2.2049,3.0221,2.6737,1.6229,-0.0410,-0.9527,-0.3201,-0.0540,1.0005,1.0887,1.0110,1.1745,0.1158,1.7287,0.6292,3.7231
125.1133,0.2416,-0.2678,0.0831,0.3701,246.9730,105.0000,131.0000,122.0000,93.0000,12.5000,5.0000,12.1667,4.0000,8.0000,1.0000,24.0000,2.0000,15.8935,0.3325,0.0768,0.5019,5.2469,0.1148,0.0214,0.1818,125.2203,0.2683,0.2685,0.1961,1.5923,1.6555,2.2096,1.4663,-0.0669,0.4179,-0.6788,-0.2280,1.0009,1.1031,1.0031,1.0991,0.1271,1.4445,0.2874,3.0164
130.8981,0.0242,-0.3181,-0.2835,0.4268,207.0000,141.0000,109.0000,124.0000,124.0000,9.0000,3.0000,13.9167,9.7500,24.0000,2.0000,30.0000,3.0000,28.1260,0.2932,0.1205,0.6764,9.3354,0.0920,0.0332,0.2022,131.2167,0.0943,0.3217,0.3444,1.6855,2.7116,2.9768,2.0031,-0.0858,1.0234,-0.8485,-0.1221,1.0024,1.3590,1.0052,1.2048,0.2151,5.1554,0.3775,2.8140
125.2008,-0.0122,-0.4006,-0.2289,0.4615,219.1429,105.0000,103.0000,127.0000,121.0000,18.0000,2.0000,12.9167,7.2500,9.0000,1.0000,15.0000,7.0000,17.0667,0.2355,0.1447,0.3927,5.6647,0.0723,0.0583,0.1445,125.3243,0.0718,0.4055,0.2721,1.8176,2.6503,1.2142,1.3027,-0.3749,0.9184,-0.0400,-0.2106,1.0010,1.1539,1.0101,1.1720,0.1364,4.1435,0.3623,1.8798
122.4107,0.2992,-0.4348,-0.2639,0.5901,222.8148,93.0000,131.0000,99.0000,123.0000,6.0000,3.5000,7.0000,5.0000,2.0000,4.0000,3.0000,4.0000,10.8369,0.1979,0.1523,0.5665,3.4855,0.0701,0.0545,0.2071,122.4585,0.3073,0.4386,0.3342,1.7941,1.4728,1.4224,1.4858,-0.0509,0.0628,-0.2841,-0.2101,1.0004,1.0260,1.0075,1.2598,0.0885,0.6698,0.3512,2.6794
124.5572,0.3203,-0.1675,0.3352,0.4930,217.4400,99.0000,134.0000,98.0000,67.0000,8.0000,12.5000,16.5000,4.0000,13.0000,15.0000,10.0000,3.0000,16.8299,0.0322,0.1284,0.1920,5.2384,0.0069,0.0399,0.0562,124.6629,0.3205,0.1732,0.3378,1.8318,5.0189,2.5364,2.6978,-0.2621,1.1577,-0.8980,-0.9014,1.0008,1.0002,1.0265,1.0135,0.1352,0.1004,0.7705,0.5805
127.1329,-0.0179,-0.4717,-0.3877,0.6108,246.9130,112.0000,99.0000,129.0000,142.0000,12.0833,4.0000,12.3333,6.1250,15.0000,4.0000,26.0000,9.0000,20.0098,0.1892,0.3502,0.4935,6.5329,0.0545,0.1181,0.1569,127.2934,0.0555,0.4847,0.4154,1.9654,2.4412,1.5300,1.7259,-0.5062,0.5747,-0.0131,0.1246,1.0013,1.1805,1.0297,1.0762,0.1575,4.5975,0.7557,1.3379
124.9265,0.2278,-0.1648,0.2099,0.3509,203.8276,103.0000,127.0000,106.0000,83.0000,4.0000,5.0000,13.2500,3.7500,3.0000,6.0000,13.0000,3.0000,15.6350,0.2605,0.0997,0.3639,4.8902,0.0778,0.0300,0.1216,125.0189,0.2399,0.1681,0.2386,1.9276,2.0897,1.9854,2.3234,-0.4312,0.2195,0.1819,-0.8759,1.0007,1.0550,1.0158,1.1292,0.1252,1.1801,0.6073,1.9592
122.5941,0.0487,-0.2117,-0.0460,0.2220,193.9200,115.0000,104.0000,109.0000,90.0000,5.7500,3.0000,15.0000,3.5000,1.0000,3.0000,8.0000,5.0000,10.6990,0.1970,0.0728,0.3028,3.4837,0.0504,0.0250,0.0821,122.6416,0.0696,0.2135,0.0937,2.0332,2.5066,1.5731,2.7750,-0.6551,-0.0151,0.0314,-0.6507,1.0004,1.1943,1.0066,1.2867,0.0873,3.8373,0.3446,4.8777
125.2449,0.2264,-0.2113,-0.0368,0.3119,206.4286,119.0000,126.0000,98.0000,94.0000,12.0000,13.5000,10.0000,3.0000,16.0000,14.0000,8.0000,2.0000,16.5724,0.0507,0.1847,0.1392,5.5008,0.0155,0.0616,0.0368,125.3613,0.2269,0.2208,0.0520,1.6263,1.9132,2.1267,2.5278,-0.2577,-0.3067,-0.7780,0.0015,1.0009,1.0023,1.0398,1.1773,0.1324,0.2240,0.8863,3.5411
124.3359,0.0913,-0.4604,-0.3254,0.5711,194.1765,101.0000,110.0000,118.0000,108.0000,5.5000,10.0000,18.0000,5.0000,5.0000,6.0000,22.0000,1.0000,15.4991,0.1375,0.2106,0.3358,4.7368,0.0487,0.0657,0.0899,124.4234,0.1041,0.4656,0.3393,1.7798,1.5568,2.2162,3.2760,-0.2094,0.3027,-0.7954,-1.1128,1.0007,1.1268,1.0098,1.0359,0.1247,1.6002,0.4589,1.0424
